text,remember,understand,apply,analyze,evaluate,create,one_hot
"Utilizando uma análise de risco/benefício, desenvolver protocolos para a utilização de um agente de contraste de MR na prá",0.0,0.0,1.0,0.0,0.0,1.0,[0. 0. 1. 0. 0. 1.]
"Utilizando a avaliação clínica como base, formular um plano de gestão holístico para um paciente com ferida no pé relacionada com",0.0,0.0,0.0,0.0,0.0,1.0,[0. 0. 0. 0. 0. 1.]
"Utilizando informações baseadas em evidências, comunicar eficazmente estratégias para a identificação de perigos e riscos profissionais",0.0,0.0,1.0,0.0,0.0,1.0,[0. 0. 1. 0. 0. 1.]
"Usando metodologias prescritas, procurar e criticar informações provenientes da literatura de investigação médica e das fontes de informação populares.",0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
"Utilizando os princípios de utilização de antimicrobianos, aplicar e articular práticas de gestão antimicrobiana para o",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Usando o conhecimento acima, a capacidade de realizar uma tarefa de projeto prescrita como parte de uma equipe de pro",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilizando os princípios de melhoria da qualidade, descreva os métodos e ferramentas utilizados para medir a segurança do paciente",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar uma estrutura formal para demonstrar a tomada de decisões éticas e defender uma posição ética defensiva e bem informada sobre dilem,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
A utilização de um entendimento completo das complexidades da prestação de serviços deve ser evidente com evidências de apreciação do contexto mais amp,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize uma ferramenta de acompanhamento para acompanhar o progresso do projecto;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize uma gama de habilidades físicas em desempenho;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Usar uma compreensão completa desta língua na execução dos seus próprios projectos;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize uma variedade de técnicas de ilustração: tradicionais, digitais e experimentais;",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize uma variedade de métodos de avaliação nutricional (antropometria, bioquímica e dieta) para determinar a precisão",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize uma ampla gama de opções e controles disponíveis através de aplicações digitais e utilização de equipamentos fotográficos com maior,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar conceitos acadêmicos para compreender o público e os desafios da marcação de produtos criativos;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
utilizar habilidades de linguagem e de investigação avançadas para produzir um ensaio de investigação.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize uma experiência no exterior para amadurecer como designer e comunicador visual;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize e avalia ferramentas bioinformáticas para comparar sequências de DNA e proteínas, procurar variantes genéticas que contro",0.0,0.0,1.0,1.0,1.0,0.0,[0. 0. 1. 1. 1. 0.]
Utilizam e assimilaem a prática e os procedimentos do Tribunal Internacional de Justiça na apresentação dos argumentos escritos e,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize e explique os critérios de avaliação para medir a corretão e/ou adequação dos modelos.,0.0,1.0,1.0,0.0,0.0,0.0,[0. 1. 1. 0. 0. 0.]
Utilize e explique os critérios de avaliação para medir a corretão e/ou adequação dos modelos.,0.0,0.0,1.0,0.0,1.0,0.0,[0. 0. 1. 0. 1. 0.]
Usar e compreender a terminologia e os conceitos-chave associados à marca;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Utilização e valorização de modos transdisciplinares de investigação do projeto e aplicação de forma inventiva;,0.0,0.0,1.0,0.0,1.0,0.0,[0. 0. 1. 0. 1. 0.]
Utilize técnicas de microscopia adequadas para visualizar células e órgãos intracellular.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Use procedimentos e parâmetros adequados ao revisar e editar as suas próprias traduções e as de seus colegas, a",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize ferramentas de software apropriadas para desenvolver modelos ou software de IA,0.0,0.0,1.0,0.0,0.0,1.0,[0. 0. 1. 0. 0. 1.]
Utilize ferramentas de software apropriadas para desenvolver modelos ou software de IA,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilizam ferramentas de software adequadas para desenvolver modelos ou software de IA;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar as ferramentas e técnicas de comunicação adequadas facilitadas pela tecnologia para melhorar as relações comerciais,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"utilizar dispositivos de interfaça biológica, bio-instrumentação e tecnologias virtuais",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize ferramentas bioinformáticas para comparar sequências de DNA e proteínas, procurar variantes genéticas que controlem características",0.0,0.0,1.0,1.0,1.0,0.0,[0. 0. 1. 1. 1. 0.]
Utilize técnicas de cabine e habilidades de interação em equipa na interpretação;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize ferramentas de CAT e outros recursos computacionais/digitais;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Usar habilidades de leitura estreitas para desenvolver habilidades de escrita;,0.0,0.0,1.0,0.0,0.0,1.0,[0. 0. 1. 0. 0. 1.]
Utilize competências de investigação colaborativa e acadêmica para comunicar os resultados da investigação em uma série de formatos.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilizam sistemas de edição de vídeo e mistura de som digitais baseados em computador;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"utilizar ideias contemporâneas e teorias fundamentais para avaliar, avaliar e criticar as iniciativas de PBS de uma escola",0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
"Utilize diagramas e interfaces contextuais como componentes fundamentais de um resultado de projeto, tendo em conta as necess",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize diagramas e interfaces contextuais como componentes fundamentais em um resultado de projeto, tendo em conta o contexto",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize metodologias criativas de resolução de problemas, habilidades de tomada de decisão e de concepção para desenvolver conceitos",0.0,0.0,1.0,0.0,0.0,1.0,[0. 0. 1. 0. 0. 1.]
Usar teorias criminológicas para explicar o cibercrime,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar alfabetização crítica para compreender a construção do conhecimento e a sua ratificação dentro e fora do campo da educação infantil,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Utilize habilidades de pensamento crítico e desenvolva argumentos baseados em evidências,0.0,0.0,1.0,0.0,0.0,1.0,[0. 0. 1. 0. 0. 1.]
Utilize habilidades de pensamento crítico e desenvolva argumentos baseados em evidências.,0.0,0.0,1.0,0.0,0.0,1.0,[0. 0. 1. 0. 0. 1.]
utilizar estratégias de comunicação intercultural através da tradução e do pensamento crítico de uma série de temas sociais e culturais relativos,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize eficazmente as ferramentas de aquisição de dados, análise de dados e outras ferramentas tecnológicas nas atividades de",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilização de dados de imagens ou de resultados de investigação para informar o raciocínio clínico,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize o desenvolvimento de habilidades acadêmicas de investigação qualitativa para localizar, vincular, analisar criticamente e comunicar",0.0,0.0,1.0,1.0,0.0,1.0,[0. 0. 1. 1. 0. 1.]
Utilize diferentes técnicas computacionais para ajudar no projeto de pequenas moléculas com boa afinidade para alvos biomoléculas,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize habilidades eficazes de gestão do tempo e do projecto no planejamento, produção e conclusão de um portfólio de",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize a investigação de avaliação para apoiar o desenvolvimento de políticas baseadas em evidências.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize práticas baseadas em evidências na gestão de feridas complexas.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize evidências de imagem transversal na elaboração de um relatório médico-legal;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar o trabalho de campo para aprofundar a compreensão do domínio dos Estudos Austrais;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize conceitos gramaticais e vocabulário num nível equivalente ao B1/B2 do quadro linguístico europeu;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar conceitos gramaticais e vocabulário num nível equivalente ao B1/B2 do quadro linguístico europeu;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar conceitos gramaticais e vocabulário num nível equivalente à primeira fase do quadro europeu B1;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize com precisão funções gramaticais e um vocabulário alargado;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize abordagens de promoção da saúde, de apoio e de paliativa para cuidar de pessoas com doenças crônicas e",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize competências holísticas de avaliação da saúde para avaliar as necessidades complexas de saúde dos idosos e das pessoas com doen,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar de forma directa ou modificada (oposicional ou irônica) aspectos de uma determinada poesia no âmbito da sua prática de,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize informações e habilidades de investigação para formular e responder a perguntas de ensaio,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilização eficaz da tecnologia da informação para ajudar na resolução de problemas e na comunicação de resultados matemáticos.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar os conhecimentos relativos ao apoio à alfabetização para interpretar os dados de avaliação da leitura dos alunos,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilizar estratégias de aprendizagem e comunicação de línguas;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize a LCA para avaliar a sustentabilidade dos processos e materiais.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize princípios de liderança e gestão para influenciar os serviços de saúde e as organizações profissionais para aumentar a voz,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilização de normas legais e profissionais nos diversos cenários relacionados com a prática,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar técnicas de análise linguística para interpretar uma série de conjuntos de dados;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar a competência meta-cultural na escrita para uma comunicação escrita intercultural bem-sucedida,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize técnicas de narrativa e visualização adequadas ao jornalismo em profundidade.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilizar modelos nacionais e internacionais de prática colaborativa em matéria de saúde na concepção de abordagens baseadas na população,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize ferramentas de triagem nutricional para determinar o estado nutricional dos subgrupos de população.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar fontes de dados abertos e acessar os seus diversos formatos,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize competências de revisão por pares;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize estratégias práticas para apresentar as conclusões em uma variedade de contextos acadêmicos e profissionais com confiança,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar estratégias práticas para apresentar as conclusões em diversos contextos acadêmicos e profissionais com confiança e clareza,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Usar fontes primárias, secundárias e terciárias em formato digital e impresso na sua investigação;",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize princípios e estratégias que influenciem o desenvolvimento da arquitetura;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize as habilidades de reflexão, comunicação profissional e pessoal e trabalho em equipa para ajudar no pensamento crítico e na resolução",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize as habilidades de reflexão, comunicação profissional e pessoal e trabalho em equipa.",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize fontes de informação relevantes para o planejamento, condução e redacção de um projecto.",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize as habilidades de investigação e de reflexão crítica nas fases exegéticas do processo de escrita criativa;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize a literatura de investigação para examinar questões contemporâneas do currículo e explorar exemplos de práticas inovadoras em resposta a,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize habilidades de pesquisa no estudo do Islã.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize competências de investigação, incluindo pesquisas em bases de dados, para sintetizar e interpretar informações relacionadas com a investigação científica",0.0,0.0,1.0,0.0,1.0,1.0,[0. 0. 1. 0. 1. 1.]
utilizar as competências de investigação para desenvolver e comunicar argumentos em forma verbal e escrita.,0.0,0.0,1.0,0.0,0.0,1.0,[0. 0. 1. 0. 0. 1.]
Utilize as competências de investigação para avaliar questões no campo e comunicar as conclusões num contexto profissional.,0.0,0.0,0.0,0.0,1.0,1.0,[0. 0. 0. 0. 1. 1.]
Utilize as competências de investigação para formular e conduzir um ensaio de investigação independente;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Usar habilidades de pesquisa para procurar informações através de várias fontes, formular ideias e opiniões, pensar criticamente e apresentar as",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize a investigação para melhorar os resultados de saúde e avaliar as intervenções de enfermagem,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
utilizar uma base de evidências baseada em investigação para criticar ou justificar uma série de abordagens de ensino e aprendizagem,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
"Utilize a investigação, a liderança, a comunicação (incluindo negociação, defesa e resolução de conflitos) e os",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Usar guião e storyboard para ilustrar conceitos;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar competências e conceitos selecionados de investigação geográfica relevantes para a sustentabilidade num contexto urbano,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize competências e conceitos selecionados de investigação geográfica relevantes para a sustentabilidade num contexto urbano;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Usar habilidades de interpretação visual para interpretar textos;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"utilizar competências e conhecimentos em todos os domínios da filosofia, da política e da economia para identificar um problema do mundo real;",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"utilizar competências em conceção, métodos, análise e gestão de projectos de investigação, em observação direta de meios de comunicação internacionais",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize competências em investigação, escrita crítica e competências interculturais para comunicar ideias.",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize competências em investigação, escrita crítica e competências interculturais para comunicar a investigação.",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize as competências de análise jurídica comparativa para analisar objetivamente um ambiente jurídico estrangeiro.,0.0,0.0,0.0,1.0,0.0,0.0,[0. 0. 0. 1. 0. 0.]
Utilização de aplicações de software em pesquisas do sector do turismo.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"utilizar técnicas de análise espacial, como o ARC GIS e o mapeamento de hotspot, na análise da concentração espacial do crime",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilização de conhecimentos e competências especializadas para justificar a necessidade de investigar ou avaliar uma questão de investigação, ensino",0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
utilizar o pensamento estratégico e interdisciplinar para analisar os desafios dos meios de comunicação social;,0.0,0.0,0.0,1.0,0.0,0.0,[0. 0. 0. 1. 0. 0.]
Utilize pacotes de software adequados para a manipulação de dados e a preparação de documentos de máquina de escrever.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Usar aspectos técnicos para melhorar a qualidade da sua escrita criativa.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize competências técnicas, de comunicação e profissionais na condução e na comunicação de relatórios sobre o projecto de investigação;",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilização de técnicas para o desenvolvimento de aplicações móveis;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilização de tecnologias para melhorar a produção;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Usar os princípios básicos da farmacocinética para explicar as diferenças individuais nas respostas a medicamentos;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize as conexões entre as práticas de alfabetização em casa, na comunidade e na escola para o ensino e aprendiz",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize abordagens de promoção da saúde, de apoio e de paliativa para cuidar de pessoas com doenças crônicas e",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Utilize os princípios na prática clínica, como demonstrado pela experiência.",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilizar os princípios de utilização de qualidade dos medicamentos na tomada de decisões sobre a gestão dos medicamentos;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize os princípios de utilização de qualidade dos medicamentos na tomada de decisões sobre a gestão dos medicamentos.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar a gama de recursos digitais disponíveis para a investigação no jornalismo;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Usar o seu conhecimento de todas as áreas da gramática italiana, com alguma fluência em falar, ouvir, ler e escrever",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilizar abordagens teóricas e metodológicas para examinar a diversidade cultural no contexto europeu;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"utilizar conhecimentos teóricos para avaliar e analisar criticamente a investigação no domínio da educação precoce, ao mesmo",0.0,0.0,0.0,1.0,1.0,0.0,[0. 0. 0. 1. 1. 0.]
utilizar o controle de versão para integrar os esforços de análise de dados dos membros da equipe,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilize competências de investigação bem desenvolvidas para realizar análises rigorosas e aprofundadas de questões bioéticas.,0.0,0.0,1.0,1.0,0.0,0.0,[0. 0. 1. 1. 0. 0.]
Utilize competências de investigação bem desenvolvidas para realizar análises rigorosas e aprofundadas das questões bioéticas atuais.,0.0,0.0,1.0,1.0,0.0,0.0,[0. 0. 1. 1. 0. 0.]
"utilizar os seus conhecimentos adquiridos para avaliar a literatura, os conhecimentos e a investigação no campo, demonstrando-o",0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
"Use o seu conhecimento de todas as áreas da gramática italiana, com alguma fluência em falar, ouvir, ler e escrever",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"utilizar os seus conhecimentos em todas as áreas da gramática italiana, com alguma fluência em falar, ouvir, ler e escrever",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"utilizar os seus conhecimentos para avaliar e analisar criticamente a investigação, a literatura e o conhecimento no campo e demonstrar",0.0,0.0,1.0,0.0,1.0,0.0,[0. 0. 1. 0. 1. 0.]
"utilizar os seus conhecimentos para avaliar e analisar criticamente a investigação, a literatura e os conhecimentos no domínio e demonstr",0.0,0.0,1.0,0.0,1.0,0.0,[0. 0. 1. 0. 1. 0.]
Utilização do sistema de classificação de pessoas no ambiente para categorizar os problemas da infância.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
utilizar conhecimentos de análise aplicada do comportamento e/ou educação inclusiva para avaliar a validade das conclusões de investigação,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Utilize o trabalho em equipa para resolver os desafios associados à pesquisa.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Utilização de quadros para avaliar o funcionamento da família no contexto ambiental;,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Validar e avaliar criticamente os resultados da análise;,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Validar os trabalhos conceituais de concepção viáveis para a fabricação;,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Validar diferentes métodos de ensaio de produtos anticuerpos purificados;,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Validar modelos e realizar uma análise de sensibilidade;,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Validar modelos e realizar uma análise de sensibilidade;,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
"Validar as soluções utilizando uma instalação piloto interna e avaliar criticamente a operabilidade, o desempenho, a economia,",0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Validar a literatura científica para compreender os progressos realizados numa determinada área de investigação;,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Valorizar e aplicar os princípios da tomada de decisões por humanos na negociação de resultados aceitáveis para abordar as perspe,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Valorizar e aplicar as normas profissionais, legais, éticas e de gestão de riscos exigidas de um engenheiro profissional",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Instrumentos financeiros de valor, incluindo instrumentos de dívida e de capital próprio, utilizando modelos financeiros e matemática financeira",0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Valorizar as forças históricas que moldaram a psicologia da comunidade.,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
"Valorizar as ligações entre as compreensões psicológicas, o mundo real e a vida cotidiana dos alunos e",0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
A prática da química do mundo real,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Valorizar a importância e a relevância dos sistemas e dos controles associados na engenharia,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Verificar sistematicamente que os resultados internos e externos dos projetos cumprem os padrões de qualidade acordados;,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Verificar experimentalmente os desenhos de controlo SISO gerados utilizando diferentes abordagens de projeto,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
"Visualizar e manipular imagens de TC num contexto médico-legal, utilizando um software de aplicação especial;",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Visualizar geometrias tridimensionais complexas;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Visualizar geometrias tridimensionais complexas;,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
A unidade irá introduzir ainda mais princípios de análise de textos e teorias relacionadas com a tradução de textos de origem para a,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Adquirir conhecimento sobre uma ampla gama de teorias políticas e sociais, tanto clássicas como contemporâneas, como abor",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Ser capaz de participar em discussões críticas de textos relacionados com o contexto urbano da sociedade medieval e renascentista italiana.,0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
Desenvolverão as suas competências orais e escritas para analisar o material teórico.,0.0,0.0,0.0,1.0,0.0,1.0,[0. 0. 0. 1. 0. 1.]
Terá um conhecimento completo do texto escolhido para estudo.,1.0,0.0,0.0,0.0,0.0,0.0,[1. 0. 0. 0. 0. 0.]
Ter desenvolvido uma capacidade de análise dos processos que sustentaram a construção de textos específicos.,0.0,0.0,0.0,1.0,0.0,0.0,[0. 0. 0. 1. 0. 0.]
Ter desenvolvido a capacidade de detectar as ressonâncias da linguagem e do código incorporados em textos específicos e a sua relação com o,0.0,0.0,0.0,1.0,0.0,0.0,[0. 0. 0. 1. 0. 0.]
"Ter desenvolvido a capacidade de ler ""contra o grão"" em relação aos contextos sociais, políticos e sociais da Idade M",0.0,0.0,1.0,0.0,0.0,0.0,[0. 0. 1. 0. 0. 0.]
"Ter adquirido uma base nas habilidades básicas para estudos medievais e renascentistas em relação a arquivos, manuscrit",0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Ter adquirido uma compreensão dos diferentes gêneros de texto que circulavam na Itália medieval e renascentista (cr,0.0,1.0,0.0,0.0,0.0,0.0,[0. 1. 0. 0. 0. 0.]
Will teve a oportunidade de criticar um elemento da historiografia ou uma apresentação de um estudioso (ou estudiosos) no campo.,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
Aprenderá a criticar certas teorias políticas e sociais aceitas e a questionar as ideias e suposições dominantes;,0.0,0.0,0.0,0.0,1.0,0.0,[0. 0. 0. 0. 1. 0.]
